V1,V2,V3E4,ESTACK,H2OAINE2,H2OCINE2,H2OAOUTE2,H2OCOUT ,WFH2 ,MFH2,EACTE1,EOHME3,EFFLHVE1,EFFHHVE1,SPECPOW2,TCELL,VH2,PURITYE2,SYSPOW
2155.10204,95.0292398,3.75,345.05089,7.3697339,6.248923,7.3697339,9.1795547,18.3128347,9.08428812,3.02392438,4.327955,8.35306009,9.87286085,143609.092,72.8150076,211.29869,74.7725973,743.619878
2155.10204,95.0292398,5,345.265717,6.3712162,6.2413034,6.3712162,9.19549829,18.3449752,9.10023176,3.02387152,5.251356,8.34786274,9.86671788,143698.502,72.814919,211.669498,74.772692,744.082852
2155.10204,95.0292398,6.25,345.479215,5.7698909,6.236666,5.7698909,9.20509844,18.3643294,9.10983261,3.02382973,6.174703,8.34270396,9.86062048,143787.359,72.8154574,211.892996,74.7722442,744.542962
2155.10204,95.0292398,7.5,345.692042,5.3680677,6.2335284,5.3680677,9.21151279,18.377262,9.116248,3.02379349,7.098008,8.33756775,9.85454976,143875.937,72.8163114,212.042512,74.7715231,745.001624
2155.10204,101.608187,2.5,344.691593,9.5942681,6.7077434,9.5942681,9.14809489,18.2358535,9.04610071,3.0180012,3.392521,8.3617671,9.88315207,143459.553,72.8156665,210.413477,74.7651477,742.845554
2155.10204,101.608187,3.75,344.909698,7.6096759,6.6920251,7.6096759,9.17972552,18.2996139,9.07772977,3.01792291,4.315902,8.35647949,9.8769024,143550.328,72.8141358,211.148629,74.7664915,743.315594
2155.10204,101.608187,5,345.124539,6.6105342,6.6838976,6.6105342,9.19564504,18.3317059,9.09364936,3.01787181,5.239199,8.35127755,9.870754,143639.744,72.8140594,211.518886,74.766576,743.778599
2155.10204,101.608187,6.25,345.338061,6.0088403,6.6789561,6.0088403,9.20523064,18.3510307,9.10323566,3.01783177,6.162446,8.34611399,9.86465094,143728.611,72.814566,211.742037,74.7661551,744.238759
2155.10204,101.608187,7.5,345.550915,5.6067716,6.6756123,5.6067716,9.21163521,18.3639436,9.10964126,3.01779725,7.085654,8.34097291,9.85857448,143817.2,72.8153672,211.891308,74.7654791,744.697481
2155.10204,108.187135,2.5,344.566573,9.8349566,7.1520373,9.8349566,9.1483178,18.2227377,9.03959448,3.01268902,3.382083,8.36480102,9.886738,143407.52,72.8148993,210.264313,74.7597875,742.576124
2155.10204,108.187135,3.75,344.78468,7.8493251,7.1353593,7.8493251,9.1799022,18.2864049,9.07117733,3.0126127,4.305365,8.35950953,9.88048375,143498.296,72.8134706,210.998432,74.7610451,743.046167
2155.10204,108.187135,5,344.999537,6.849665,7.1267252,6.849665,9.19579787,18.3184489,9.08707307,3.01256334,5.22857,8.35430343,9.87433042,143587.719,72.8134033,211.368142,74.7611216,743.509207
2155.10204,108.187135,6.25,345.21308,6.2476645,7.1214786,6.2476645,9.20536902,18.3377446,9.09664494,3.01252489,6.151728,8.34913561,9.86822234,143676.594,72.8138838,211.59095,74.7607232,743.969413
2155.10204,108.187135,7.5,345.425959,5.8453934,7.1179309,5.8453934,9.21176391,18.350638,9.10304086,3.01249196,7.07485,8.3439902,9.86214074,143765.194,72.8146374,211.739982,74.7600877,744.42819
2155.10204,114.766082,2.5,344.45507,10.0752485,7.5965596,10.0752485,9.1485463,18.2096333,9.03309389,3.00795477,3.372882,8.36750878,9.88993842,143361.113,72.8142987,210.115054,74.7549755,742.335824
2155.10204,114.766082,3.75,344.673183,8.0887545,7.5789258,8.0887545,9.18008488,18.2732082,9.06463091,3.00788043,4.296076,8.36221372,9.88367995,143451.891,72.8129612,210.848146,74.7561558,742.80588
2155.10204,114.766082,5,344.888057,7.0886632,7.5697863,7.0886632,9.19595686,18.3052043,9.08050298,3.00783272,5.219199,8.35700385,9.87752217,143541.321,72.8129023,211.217312,74.7562258,743.268955
2155.10204,114.766082,6.25,345.10162,6.4864083,7.5642355,6.4864083,9.2055137,18.3244712,9.09006053,3.00779579,6.142277,8.35183218,9.87140954,143630.205,72.8133575,211.43978,74.7558488,743.729206
2155.10204,114.766082,7.5,345.314522,6.0839693,7.5604844,6.0839693,9.21189899,18.3373453,9.09644686,3.00776428,7.065321,8.3466829,9.86532336,143718.815,72.8140706,211.588576,74.755248,744.188032
2155.10204,121.345029,2.5,344.354984,10.3152294,8.04131,10.3152294,9.14878056,18.1965405,9.02659907,3.00370869,3.36471,8.36994078,9.89281291,143319.458,72.813827,209.965737,74.7506301,742.120128
2155.10204,121.345029,3.75,344.573107,8.3280207,8.0227241,8.3280207,9.18027364,18.2600237,9.05809062,3.00363636,4.287826,8.3646424,9.88655052,143410.24,72.8125691,210.697806,74.7517435,742.590205
2155.10204,121.345029,5,344.787997,7.3275714,8.0130806,7.3275714,9.19612212,18.2919725,9.07393918,3.00359022,5.210875,8.35942911,9.88038869,143499.676,72.8125176,211.066431,74.7518075,743.053316
2155.10204,121.345029,6.25,345.00158,6.7251057,8.0072263,6.7251057,9.20566473,18.3112107,9.08348251,3.00355469,6.133881,8.35425397,9.87427195,143588.569,72.8129506,211.288562,74.7514498,743.513609
2155.10204,121.345029,7.5,345.214504,6.3225279,8.0032724,6.3225279,9.21204048,18.3240656,9.0898593,3.00352451,7.056856,8.34910118,9.86818164,143677.187,72.8136267,211.437124,74.7508807,743.972481
2155.10204,127.923977,2.5,344.26463,10.554967,8.486288,10.554967,9.14902067,18.1834596,9.02011014,2.99987881,3.357405,8.3721375,9.89540931,143281.853,72.813454,209.816392,74.746687,741.925407
2155.10204,127.923977,3.75,344.482765,8.5671691,8.4667545,8.5671691,9.18046859,18.2468518,9.05155652,2.99980843,4.28045,8.36683605,9.88914329,143372.64,72.8122679,210.547441,74.7477405,742.39551
2155.10204,127.923977,5,344.697672,7.5664234,8.4566082,7.5664234,9.19629369,18.2787534,9.06738171,2.99976379,5.203431,8.36161962,9.88297776,143462.083,72.8122225,210.915527,74.7478001,742.858656
2155.10204,127.923977,6.25,344.911273,6.9637837,8.4504511,6.9637837,9.20582216,18.2979632,9.07691091,2.99972957,6.126373,8.35644133,9.8768573,143550.984,72.8126357,211.137324,74.7474594,743.318989
2155.10204,127.923977,7.5,345.124216,6.5610916,8.446295,6.5610916,9.21218845,18.3107989,9.08327824,2.9997006,7.049285,8.35128538,9.87076324,143639.61,72.8132786,211.285656,74.7469187,743.777902
2155.10204,134.502924,2.5,344.182641,10.7945161,8.9314938,10.7945161,9.14926672,18.1703907,9.01362717,2.99640662,3.350836,8.37413186,9.89776654,143247.729,72.8131588,209.667042,74.7430921,741.748712
2155.10204,134.502924,3.75,344.400789,8.8062356,8.9110166,8.8062356,9.18066977,18.2336924,9.04502869,2.99633813,4.273816,8.36882758,9.89149717,143338.522,72.8120378,210.397075,74.7440916,742.218843
2155.10204,134.502924,5,344.615712,7.8052461,8.9003686,7.8052461,9.19647162,18.2655473,9.06083064,2.99629491,5.196737,8.36360828,9.88532824,143427.972,72.8119981,210.764625,74.7441468,742.682023
2155.10204,134.502924,6.25,344.82933,7.2024639,8.8939097,7.2024639,9.20598604,18.2847287,9.07034579,2.99626192,6.11962,8.35842709,9.87920436,143516.879,72.8123925,210.98609,74.7438228,743.142394
2155.10204,134.502924,7.5,345.042291,6.7996783,8.8895518,6.7996783,9.21234291,18.2975455,9.0767037,2.99623407,7.042474,8.35326827,9.87310691,143605.513,72.8130061,211.134193,74.7433074,743.601345
2155.10204,141.081871,2.5,344.107893,11.0339207,9.376927,11.0339207,9.14951879,18.157334,9.00715023,2.99324412,3.344897,8.37595091,9.89991656,143216.619,72.8129261,209.517708,74.7397995,741.587622
2155.10204,141.081871,3.75,344.326056,9.0452498,9.3555103,9.0452498,9.18087724,18.2205458,9.03850716,2.99317749,4.267819,8.37064397,9.89364404,143307.418,72.8118622,210.246727,74.7407521,742.057785
2155.10204,141.081871,5,344.540993,8.0440614,9.3443618,8.0440614,9.19665596,18.252354,9.05428598,2.9931356,5.190683,8.36542204,9.88747201,143396.874,72.8118283,210.613744,74.7408034,742.520998
2155.10204,141.081871,6.25,344.754628,7.4411637,9.3376016,7.4411637,9.2061564,18.2715073,9.06378716,2.99310375,6.113512,8.36023822,9.88134502,143485.788,72.8122067,210.83488,74.7404933,742.981402
2155.10204,141.081871,7.5,344.967605,7.0383027,9.3330427,7.0383027,9.21250391,18.2843052,9.07013572,2.99307694,7.036314,8.35507675,9.87524445,143574.429,72.8127927,210.982757,74.7400016,743.44039
2155.10204,147.660819,2.5,344.039457,11.2732172,9.8225875,11.2732172,9.14977692,18.1442895,9.00067938,2.99035158,3.339501,8.37761703,9.90188582,143188.137,72.8127411,209.368405,74.7367741,741.440137
2155.10204,147.660819,3.75,344.257633,9.2842354,9.8002351,9.2842354,9.18109102,18.207412,9.03199196,2.9902867,4.262369,8.37230766,9.89561044,143278.941,72.8117324,210.096416,74.7376812,741.910328
2155.10204,147.660819,5,344.472587,8.282885,9.788583,8.282885,9.19684669,18.2391737,9.04774774,2.9902461,5.185183,8.36708328,9.8894355,143368.404,72.8117016,210.4629,74.7377307,742.373574
2155.10204,147.660819,6.25,344.686236,7.6798975,9.7815269,7.6798975,9.20633326,18.258299,9.05723505,2.99021532,6.107963,8.36189704,9.88330565,143457.324,72.8120651,210.683709,74.737434,742.834011
2155.10204,147.660819,7.5,344.899229,7.2769766,9.7767674,7.2769766,9.21267145,18.2710781,9.06357429,2.99018949,7.030717,8.35673314,9.8772022,143545.971,72.8126257,210.831361,74.7369643,743.293033
2155.10204,154.239766,2.5,343.976556,11.5124355,10.2684749,11.5124355,9.15004118,18.1312575,8.99421467,2.98769575,3.334578,8.37914901,9.90369654,143161.957,72.812597,209.219149,74.7339808,741.304577
2155.10204,154.239766,3.75,344.194747,9.5232127,10.2451912,9.5232127,9.18131117,18.194291,9.02548315,2.9876326,4.257397,8.37383732,9.89741841,143252.768,72.8116353,209.946154,74.7348504,741.774802
2155.10204,154.239766,5,344.409714,8.5217365,10.2330409,8.5217365,9.19704393,18.2260065,9.04121601,2.98759319,5.180163,8.3686107,9.89124083,143342.236,72.8116097,210.312108,74.7348962,742.238077
2155.10204,154.239766,6.25,344.623378,7.9186772,10.2256852,7.9186772,9.20651664,18.2451039,9.05068947,2.98756343,6.102898,8.36342221,9.88510832,143431.163,72.8119586,210.532592,74.7346126,742.698546
2155.10204,154.239766,7.5,344.836385,7.5157099,10.2207255,7.5157099,9.21284556,18.2578644,9.05701944,2.98753849,7.025608,8.35825609,9.87900225,143519.815,72.8124967,210.680021,74.7341625,743.157598
2155.10204,160.818713,2.5,343.918535,11.7516005,10.7145889,11.7516005,9.1503116,18.1182378,8.98775613,2.98524868,3.330068,8.38056262,9.90536735,143137.809,72.812485,209.069951,74.7313945,741.179536
2155.10204,160.818713,3.75,344.136741,9.7621977,10.6903777,9.7621977,9.1815377,18.1811829,9.01898073,2.98518719,4.252841,8.37524877,9.89908667,143228.626,72.8115666,209.795954,74.7322297,741.649793
2155.10204,160.818713,5,344.351722,8.7606259,10.6777308,8.7606259,9.19724763,18.2128524,9.03469077,2.98514894,5.175564,8.37002005,9.8929066,143318.1,72.8115436,210.16138,74.7322743,742.1131
2155.10204,160.818713,6.25,344.565399,8.1575126,10.6700762,8.1575126,9.20670656,18.231922,9.04415045,2.98512009,6.098258,8.36482951,9.88677167,143407.032,72.8118813,210.38154,74.7320008,742.573595
2155.10204,160.818713,7.5,344.778419,7.7545108,10.664917,7.7545108,9.21302624,18.2446638,9.05047118,2.98509599,7.020927,8.35966133,9.88066316,143495.69,72.8123984,210.528747,74.7315691,743.032675
2155.10204,167.397661,2.5,343.864841,11.9907334,11.1609292,11.9907334,9.1505882,18.1052307,8.98130378,2.98298665,3.325921,8.38187125,9.90691407,143115.461,72.8123979,208.92082,74.728993,741.063819
2155.10204,167.397661,3.75,344.083061,10.0012047,11.1357947,10.0012047,9.18177065,18.1680877,9.01248473,2.98292674,4.248652,8.37655539,9.90063102,143206.284,72.8115201,209.645825,74.7297958,741.534107
2155.10204,167.397661,5,344.298055,8.9995636,11.1226523,8.9995636,9.19745756,18.1997109,9.02817176,2.98288955,5.171335,8.37132473,9.89444867,143295.764,72.8115014,210.010715,74.7298519,741.99744
2155.10204,167.397661,6.25,344.511744,8.396412,11.1146996,8.396412,9.20690279,18.2187528,9.03761774,2.9828616,6.09399,8.36613226,9.88831145,143384.701,72.8118264,210.230554,74.7295877,742.457963
2155.10204,167.397661,7.5,344.724777,7.9933862,11.1093415,7.9933862,9.2132133,18.2314762,9.04392931,2.98283829,7.016621,8.36096217,9.88220069,143473.364,72.8123242,210.377542,74.7291716,742.91707
2155.10204,173.976608,2.5,343.814998,12.2298519,11.6074957,12.2298519,9.15087102,18.0922361,8.97485767,2.98088941,3.322096,8.38308635,9.90835026,143094.717,72.8123317,208.771767,74.7267556,740.956404
2155.10204,173.976608,3.75,344.033232,10.2402453,11.581442,10.2402453,9.18201001,18.1550055,9.00599517,2.980831,4.244787,8.37776862,9.90206499,143185.546,72.8114916,209.495777,74.7275289,741.426721
2155.10204,173.976608,5,344.248238,9.2385582,11.5678053,9.2385582,9.19767454,18.1865836,9.02165982,2.98079484,5.167433,8.37253615,9.89588049,143275.03,72.811476,209.860152,74.7275701,741.890081
2155.10204,173.976608,6.25,344.46194,8.6353823,11.5595552,8.6353823,9.20710604,18.2055979,9.03109207,2.98076772,6.090052,8.36734189,9.88974117,143363.972,72.81179,210.079668,74.7273182,742.350629
2155.10204,173.976608,7.5,344.674984,8.2323416,11.5539984,8.2323416,9.21340737,18.2183027,9.03739446,2.98074514,7.012648,8.36217003,9.88362831,143452.641,72.8122701,210.226436,74.7269189,742.809761
2155.10204,180.555556,2.5,343.768601,12.4689716,12.0542883,12.4689716,9.15116008,18.0792541,8.96841781,2.97893953,3.318555,8.38421778,9.90968755,143075.407,72.8122832,208.622798,74.7246646,740.856414
2155.10204,180.555556,3.75,343.986849,10.4793296,12.027319,10.4793296,9.18225581,18.1419364,8.99951205,2.97888257,4.24121,8.37889829,9.90340019,143166.241,72.8114776,209.345817,74.7254118,741.32676
2155.10204,180.555556,5,344.201866,9.4776171,12.0131891,9.4776171,9.19789775,18.1734689,9.01515412,2.97884739,5.163822,8.37366412,9.8972137,143255.731,72.8114649,209.709669,74.7254518,741.790145
2155.10204,180.555556,6.25,344.415579,8.8744295,12.0046425,8.8744295,9.20731563,18.1924557,9.02457275,2.97882106,6.086407,8.36846819,9.8910724,143344.677,72.8117687,209.928864,74.7252092,742.250717
2155.10204,180.555556,7.5,344.628634,8.4713823,11.9988877,8.4713823,9.21360782,18.2051422,9.030866,2.97879918,7.008971,8.36329467,9.88495758,143433.35,72.8122315,210.075415,74.7248253,742.709872
3110.20408,55.5555556,2.5,351.629136,7.8126492,3.5349598,7.8126492,13.2423245,26.5860996,13.1883344,3.30045878,5.324376,8.19679179,9.68816026,146346.937,72.9287455,306.722394,74.8328054,1093.63838
3110.20408,55.5555556,3.75,351.940877,5.8523474,3.528579,5.8523474,13.2746443,26.6512526,13.2206543,3.30044584,6.659102,8.18953129,9.67957875,146476.682,72.9283922,307.473854,74.8331555,1094.60795
3110.20408,55.5555556,5,352.248456,4.8672333,3.5252417,4.8672333,13.290882,26.6839895,13.2368938,3.30038706,7.993469,8.18238029,9.67112665,146604.696,72.9308258,307.852751,74.8311088,1095.56458
3110.20408,55.5555556,6.25,352.554334,4.274535,3.523144,4.274535,13.3006496,26.7036846,13.2466638,3.30030972,9.327599,8.1752812,9.66273592,146732.001,72.9343898,308.081766,74.8280895,1096.51593
3110.20408,55.5555556,7.5,352.859345,3.8787003,3.5216686,3.8787003,13.3071718,26.7168381,13.2531887,3.30022315,10.661535,8.16821452,9.65438349,146858.946,72.9385175,308.235598,74.8245851,1097.46457
3110.20408,62.1345029,2.5,351.069325,8.069934,3.9762606,8.069934,13.2424629,26.572811,13.1817424,3.27668829,5.24793,8.2098623,9.70360889,146113.945,72.9080572,306.575362,74.8221719,1091.89725
3110.20408,62.1345029,3.75,351.380696,6.1026052,3.9690614,6.1026052,13.2747419,26.6378816,13.2140215,3.27666276,6.582293,8.20258727,9.6950102,146243.537,72.9077636,307.32592,74.8224662,1092.86567
3110.20408,62.1345029,5,351.688248,5.1140231,3.9653597,5.1140231,13.2909598,26.6705786,13.2302412,3.27660368,7.916342,8.19541407,9.68653187,146371.539,72.9099631,307.704249,74.8206156,1093.82223
3110.20408,62.1345029,6.25,351.994245,4.5192508,3.9630422,4.5192508,13.3007154,26.6902495,13.2399992,3.2765311,9.250184,8.1882896,9.67811114,146498.894,72.9131664,307.932807,74.817901,1094.77394
3110.20408,62.1345029,7.5,352.299449,4.122036,3.9614193,4.122036,13.3072295,26.7033866,13.246516,3.27645185,10.583853,8.18119594,9.66972682,146625.919,72.9168691,308.08624,74.8147562,1095.72318
3110.20408,68.7134503,2.5,350.608185,8.3229762,4.4175918,8.3229762,13.2425993,26.5595185,13.1751486,3.2571052,5.187075,8.22066039,9.71637164,145922.02,72.8927238,306.427723,74.8124836,1090.46301
3110.20408,68.7134503,3.75,350.919284,6.3501085,4.409697,6.3501085,13.2748409,26.6245138,13.2073902,3.257071,6.521124,8.21337256,9.70775783,146051.499,72.8924859,307.177457,74.8127266,1091.43059
3110.20408,68.7134503,5,351.22683,5.3587681,4.4056322,5.3587681,13.2910396,26.657172,13.2235907,3.25701247,7.854895,8.20618066,9.6992574,146179.498,72.8944897,307.555247,74.8110402,1092.38712
3110.20408,68.7134503,6.25,351.532926,4.7623464,4.4030955,4.7623464,13.3007835,26.6768194,13.233337,3.25694411,9.188481,8.19903515,9.69081179,146306.895,72.8973982,307.78339,74.8085746,1093.33914
3110.20408,68.7134503,7.5,351.838286,4.3640344,4.4013262,4.3640344,13.3072897,26.6899407,13.239846,3.25687096,10.521913,8.19191922,9.68240115,146433.984,72.900754,307.936468,74.8057237,1094.28887
3110.20408,75.2923977,2.5,350.221537,8.5729751,4.8590761,8.5729751,13.242737,26.5462289,13.1685561,3.24068495,5.137508,8.22973607,9.7270986,145761.099,72.8810345,306.279561,74.8037298,1089.26045
3110.20408,75.2923977,3.75,350.532437,6.5956139,4.8504874,6.5956139,13.274942,26.6111506,13.2007613,3.24064481,6.471283,8.22243682,9.71847129,145890.494,72.8808407,307.028482,74.8039322,1090.22742
3110.20408,75.2923977,5,350.839985,5.6020356,4.8460603,5.6020356,13.2911219,26.643771,13.216943,3.24058724,7.80481,8.215229,9.70995204,146018.495,72.8826833,307.405762,74.8023811,1091.18395
3110.20408,75.2923977,6.25,351.146172,5.0042763,4.8433053,5.0042763,13.3008544,26.6633954,13.2266779,3.24052278,9.138171,8.20806562,9.70148531,146145.929,72.8853396,307.633516,74.8001289,1092.13626
3110.20408,75.2923977,7.5,351.451658,4.6050742,4.8413897,4.6050742,13.307353,26.6765013,13.2331792,3.24045475,10.471391,8.20093106,9.69305265,146273.071,72.8884107,307.786276,74.7975193,1093.08638
3110.20408,81.871345,2.5,349.892545,8.8206968,5.300715,8.8206968,13.2428767,26.5329436,13.1619658,3.22671357,5.096368,8.23747421,9.73624466,145624.173,72.8719068,306.130932,74.7958441,1088.23722
3110.20408,81.871345,3.75,350.203298,6.8396283,5.2914338,6.8396283,13.2750459,26.5977931,13.1941351,3.22666941,6.429904,8.2301645,9.72760498,145753.511,72.8717464,306.87905,74.7960155,1089.20375
3110.20408,81.871345,5,350.510856,5.8442089,5.2866452,5.8442089,13.2912073,26.6303763,13.2102984,3.22661313,7.763217,8.22294307,9.71906965,145881.512,72.8734498,307.255836,74.7945816,1090.1603
3110.20408,81.871345,6.25,350.817116,5.245347,5.2836725,5.245347,13.3009286,26.6499782,13.2200221,3.226552,9.096377,8.21576454,9.71058502,146008.977,72.8759017,307.483232,74.7925024,1091.11282
3110.20408,81.871345,7.5,351.122711,4.8454118,5.2816113,4.8454118,13.3074196,26.663069,13.226516,3.22648844,10.429409,8.20861405,9.70213353,146136.164,72.8787296,307.635697,74.790099,1092.06329
3110.20408,88.4502924,2.5,349.609109,9.0666661,5.7425097,9.0666661,13.2430189,26.5196639,13.1553782,3.2146778,5.061684,8.24415248,9.74413801,145506.209,72.8646375,305.981905,74.7887348,1087.35568
3110.20408,88.4502924,3.75,349.91975,7.0825194,5.7325376,7.0825194,13.2751525,26.5844416,13.187512,3.21463093,6.39501,8.23683378,9.73548771,145635.496,72.8645056,306.729221,74.7888804,1088.32184
3110.20408,88.4502924,5,350.227324,6.0855556,5.7273884,6.0855556,13.2912959,26.6169885,13.2036572,3.21457607,7.728131,8.2296001,9.72693789,145763.507,72.8660891,307.105534,74.7875472,1089.27845
3110.20408,88.4502924,6.25,350.533648,5.485773,5.7241982,5.485773,13.3010063,26.6365683,13.21337,3.21451796,9.061113,8.22240842,9.71843772,145890.998,72.8683652,307.332589,74.7856169,1090.23118
3110.20408,88.4502924,7.5,350.839335,5.0852259,5.7219919,5.0852259,13.30749,26.6496443,13.2198565,3.21445827,10.393977,8.21524422,9.70997002,146018.224,72.8709868,307.484781,74.7833884,1091.18193
3110.20408,95.0292398,2.5,349.362307,9.3112934,6.184461,9.3112934,13.2431637,26.5063894,13.1487933,3.20419903,5.032054,8.24997646,9.75102164,145403.49,72.8587521,305.832532,74.78231,1086.58808
